# dft_x model_x dft_y model_y dft_z model_z diff_x diff_y diff_z
-1.151249 -1.204303 0.838219 0.815788 0.565091 0.542524 0.053053 0.022430 0.022567
0.196770 0.175278 0.944724 0.961041 0.628305 0.668901 0.021492 0.016317 0.040597
0.674636 0.717555 -0.612189 -0.620656 -1.250576 -1.192048 0.042920 0.008467 0.058528
1.548535 1.601384 1.726850 1.737034 1.037905 0.997048 0.052849 0.010184 0.040856
-0.606639 -0.614461 -0.587529 -0.578306 0.483519 0.437019 0.007823 0.009223 0.046500
0.742900 0.780902 0.190609 0.122191 -0.502540 -0.375091 0.038002 0.068418 0.127449
1.167019 1.083969 -2.565418 -2.547911 -0.457735 -0.421093 0.083051 0.017507 0.036642
-1.123963 -1.107345 0.741811 0.726976 -1.024009 -0.961384 0.016617 0.014835 0.062625
-1.176332 -1.163937 0.058492 0.073359 -0.420256 -0.438423 0.012395 0.014867 0.018167
-2.264092 -2.335286 0.044470 0.054653 -0.514563 -0.561352 0.071194 0.010183 0.046789
1.512571 1.562642 -0.907933 -0.918294 0.730945 0.710434 0.050071 0.010360 0.020511
-0.296855 -0.287219 -0.172161 -0.203577 0.198112 0.256200 0.009636 0.031416 0.058089
0.504927 0.498013 0.793803 0.824195 -0.425103 -0.500612 0.006914 0.030392 0.075509
-0.125337 -0.153376 0.019160 0.024655 -0.655605 -0.725273 0.028039 0.005495 0.069667
0.174439 0.099403 0.124651 0.095848 0.092000 0.061091 0.075036 0.028802 0.030908
-1.696676 -1.617459 0.229487 0.218278 -0.660681 -0.640187 0.079217 0.011209 0.020494
-1.154465 -1.089655 1.393651 1.351627 0.260077 0.226699 0.064810 0.042024 0.033378
-0.362233 -0.360922 0.000564 0.015624 -0.518941 -0.489546 0.001311 0.015060 0.029395
-0.057552 -0.072558 -0.276589 -0.246542 -0.216269 -0.263424 0.015005 0.030046 0.047156
-0.551065 -0.527078 0.092766 0.068208 -0.539545 -0.522899 0.023987 0.024558 0.016646
-1.856155 -1.900637 -0.916791 -0.846971 1.240612 1.144941 0.044482 0.069821 0.095671
1.295324 1.305079 -0.085773 -0.110202 -0.477696 -0.465692 0.009755 0.024429 0.012005
0.172194 0.214158 -0.054950 -0.047236 0.110561 0.287467 0.041964 0.007714 0.176905
1.419058 1.400778 0.036610 0.014136 0.257510 0.231967 0.018279 0.022474 0.025544
-0.235477 -0.238033 0.123546 0.106495 0.174276 0.134191 0.002555 0.017051 0.040085
-0.595269 -0.536757 0.020109 0.050090 -0.952657 -0.893895 0.058512 0.029981 0.058762
0.700686 0.686750 0.663594 0.594147 -0.396942 -0.340819 0.013936 0.069447 0.056124
-0.091717 -0.156384 -1.422028 -1.427678 0.500505 0.454841 0.064667 0.005649 0.045663
-0.294548 -0.290747 -0.469159 -0.402094 -0.101686 -0.077396 0.003802 0.067064 0.024290
0.350608 0.326473 0.601949 0.604281 0.706273 0.654203 0.024135 0.002331 0.052070
-1.230630 -1.293805 -0.919499 -0.916794 -0.228462 -0.159557 0.063175 0.002705 0.068905
0.422878 0.351350 -0.106384 -0.171971 0.232592 0.199008 0.071528 0.065587 0.033584
1.277797 1.214382 0.587505 0.579268 -0.655360 -0.697951 0.063415 0.008238 0.042590
-0.043298 0.005087 -1.551234 -1.535941 0.907633 0.803060 0.048384 0.015293 0.104573
-0.830429 -0.818965 0.910794 0.949041 -0.836541 -0.813986 0.011464 0.038246 0.022556
0.898365 0.933181 1.017906 1.032146 -0.567213 -0.502290 0.034816 0.014240 0.064923
-0.747788 -0.762525 2.196537 2.193070 0.922889 0.891248 0.014738 0.003467 0.031641
-0.471611 -0.521107 -0.641914 -0.665323 -1.756974 -1.719880 0.049496 0.023409 0.037094
-1.126437 -1.099086 0.162373 0.204219 1.078825 1.039202 0.027351 0.041845 0.039623
-1.307374 -1.281535 0.959364 0.959798 2.768071 2.653371 0.025839 0.000434 0.114699
0.753039 0.744535 -1.284942 -1.277286 1.937426 1.854553 0.008505 0.007655 0.082873
-0.631900 -0.660776 -1.347251 -1.401500 -1.763584 -1.652372 0.028876 0.054249 0.111212
-1.143560 -1.162884 -0.517434 -0.493544 0.292978 0.294027 0.019324 0.023890 0.001049
0.997486 1.005317 -0.432425 -0.503237 -1.346424 -1.389930 0.007832 0.070812 0.043506
0.799130 0.808303 0.086197 0.020164 0.614502 0.588498 0.009173 0.066033 0.026004
1.739269 1.746378 0.463095 0.408636 -0.457699 -0.285949 0.007108 0.054459 0.171749
-0.915315 -0.833765 0.469371 0.495265 -1.226305 -1.088313 0.081550 0.025894 0.137991
0.808575 0.798189 -1.097386 -1.065171 0.485825 0.519854 0.010386 0.032215 0.034029
1.024563 1.030338 0.304866 0.319615 1.029117 1.039100 0.005774 0.014749 0.009983
-1.685378 -1.670986 -0.114049 -0.094913 -0.041918 -0.094574 0.014392 0.019136 0.052656
0.729734 0.679711 0.010779 0.034674 -0.466066 -0.436576 0.050022 0.023895 0.029489
-0.449967 -0.496015 -1.905522 -1.918082 1.593975 1.606941 0.046047 0.012559 0.012966
1.047445 1.017488 -1.327988 -1.307263 -0.369291 -0.370983 0.029958 0.020725 0.001692
0.527754 0.571878 3.236575 3.210304 1.470731 1.346892 0.044124 0.026271 0.123838
0.161423 0.185050 0.322949 0.271814 -0.166416 -0.157748 0.023627 0.051135 0.008667
2.046560 2.118841 -0.113084 -0.083035 -1.427054 -1.408266 0.072281 0.030048 0.018788
-1.299898 -1.250339 2.414116 2.423014 0.851643 0.874001 0.049558 0.008898 0.022357
-0.961946 -0.937678 -0.544319 -0.545546 -0.769931 -0.872068 0.024268 0.001227 0.102137
1.891789 1.922019 -0.269828 -0.253510 -0.190044 -0.253086 0.030230 0.016318 0.063042
-0.306481 -0.345791 1.033272 1.055543 1.266512 1.288393 0.039311 0.022271 0.021881
-0.181811 -0.238118 -1.102475 -1.087727 -0.407747 -0.566704 0.056307 0.014748 0.158958
0.512428 0.536489 1.057780 1.006606 -1.920749 -1.955240 0.024061 0.051174 0.034492
-1.016357 -1.040060 -1.140435 -1.113598 1.113922 1.218398 0.023704 0.026837 0.104476
0.107696 0.054007 0.454723 0.452337 1.036687 0.862859 0.053689 0.002386 0.173828
1.237771 1.298378 -2.444052 -2.405899 2.616864 2.597117 0.060608 0.038153 0.019746
-1.472900 -1.334870 0.255469 0.267171 -2.438326 -2.259236 0.138030 0.011702 0.179089
-0.576600 -0.571573 -0.282676 -0.271256 -1.419478 -1.279722 0.005027 0.011420 0.139756
0.818108 0.851259 0.598456 0.548216 -0.322251 -0.355365 0.033152 0.050240 0.033114
-0.437777 -0.564327 -1.425703 -1.378411 -1.361125 -1.249977 0.126551 0.047292 0.111148
0.698447 0.800868 1.467840 1.550882 0.352220 0.247467 0.102420 0.083042 0.104753
-1.449044 -1.543512 -1.399730 -1.425687 -0.435936 -0.381755 0.094467 0.025957 0.054181
-0.983988 -1.102007 0.037847 0.108439 -0.033577 -0.013942 0.118019 0.070593 0.019635
-0.001500 0.012845 0.177650 0.186824 -0.389464 -0.360113 0.014345 0.009174 0.029350
-1.382058 -1.376901 -3.335252 -3.248030 0.897701 0.955325 0.005157 0.087222 0.057624
0.108911 0.103492 0.377972 0.364267 0.214613 0.207741 0.005419 0.013705 0.006872
2.462441 2.426423 1.228101 1.175352 -0.481647 -0.456551 0.036018 0.052750 0.025097
1.386397 1.405795 -0.358289 -0.296217 0.725567 0.591657 0.019398 0.062072 0.133909
-1.109901 -1.028677 -0.237785 -0.171871 0.984732 0.953000 0.081224 0.065914 0.031732
-1.665496 -1.590819 0.235288 0.280655 -0.145281 -0.164839 0.074676 0.045367 0.019559
0.083093 0.013090 1.260748 1.216024 0.718757 0.746208 0.070003 0.044724 0.027451
0.110583 0.107241 1.215199 1.304553 0.931147 0.927478 0.003341 0.089353 0.003669
1.460918 1.520410 0.475643 0.456862 1.263017 1.262058 0.059492 0.018781 0.000959
1.440267 1.422429 1.320106 1.309798 0.577090 0.608445 0.017838 0.010309 0.031355
0.467892 0.342914 -0.338766 -0.408095 0.585837 0.616106 0.124978 0.069329 0.030269
0.626942 0.652268 -1.883687 -1.907256 1.589691 1.551153 0.025326 0.023569 0.038538
-0.701805 -0.792697 0.313466 0.409067 0.055244 0.045105 0.090893 0.095601 0.010139
0.809982 0.892771 -2.802344 -2.734425 -1.217198 -1.271712 0.082788 0.067919 0.054514
-0.557291 -0.593782 1.115097 1.100785 0.661592 0.575264 0.036491 0.014312 0.086329
-0.467872 -0.451071 -0.504772 -0.451776 -1.236144 -1.244414 0.016802 0.052996 0.008271
1.892864 1.980775 0.010060 -0.041921 0.077346 0.195770 0.087911 0.051980 0.118425
-1.489900 -1.509424 1.021486 1.080841 1.138064 1.263039 0.019524 0.059356 0.124975
-0.328646 -0.255986 -0.317548 -0.273073 -1.621297 -1.658787 0.072660 0.044476 0.037490
1.214742 1.229528 0.537786 0.575305 -0.385878 -0.455704 0.014786 0.037519 0.069825
0.806884 0.820003 -0.885185 -0.859297 -0.287624 -0.314519 0.013120 0.025888 0.026895
0.712966 0.714363 0.368422 0.380700 1.005146 0.979332 0.001396 0.012279 0.025815
0.964190 0.952619 1.027071 0.984259 0.204436 0.183992 0.011571 0.042812 0.020444
-0.557864 -0.584729 -0.074040 -0.053865 -0.347452 -0.285645 0.026865 0.020175 0.061807
-0.426222 -0.421309 0.713313 0.658450 0.230354 0.266581 0.004913 0.054863 0.036227
-1.470731 -1.497970 0.467417 0.456001 0.323234 0.296139 0.027239 0.011415 0.027095
-0.222678 -0.195842 -0.001468 0.024385 2.758268 2.707896 0.026836 0.025853 0.050371
-2.947592 -2.876744 -0.800928 -0.799429 -0.836667 -0.788278 0.070848 0.001499 0.048389
-0.852787 -0.856224 -0.978626 -0.999830 -0.469598 -0.435482 0.003437 0.021203 0.034116
1.495168 1.503231 -0.042243 -0.012663 -0.057473 0.041770 0.008063 0.029580 0.099243
1.129326 1.072097 -0.926462 -0.959020 -0.312664 -0.257859 0.057230 0.032558 0.054805
0.111054 0.165012 1.717172 1.647747 0.366922 0.309063 0.053958 0.069425 0.057859
-0.773801 -0.898620 -1.267738 -1.383408 0.351521 0.288104 0.124819 0.115670 0.063417
0.452002 0.426802 0.684182 0.631204 -0.664893 -0.728467 0.025200 0.052978 0.063574
-0.854523 -0.874328 -0.370627 -0.453546 -0.583256 -0.608521 0.019805 0.082918 0.025265
-0.454570 -0.423789 -0.164928 -0.101656 -1.816615 -1.827847 0.030780 0.063272 0.011232
-0.311628 -0.242031 -0.316542 -0.363684 0.532319 0.513297 0.069597 0.047143 0.019021
3.270866 3.191630 1.167968 1.185282 -2.454803 -2.344959 0.079236 0.017314 0.109844
0.365165 0.364618 0.681773 0.728095 1.224921 1.155951 0.000547 0.046322 0.068970
-1.276981 -1.351457 0.589108 0.563150 0.050207 0.040268 0.074476 0.025958 0.009939
0.139465 0.099919 -0.338880 -0.320265 0.121257 0.098732 0.039546 0.018614 0.022525
-0.752022 -0.643794 0.292412 0.261512 1.468655 1.375330 0.108228 0.030900 0.093325
1.143076 1.117990 -0.799244 -0.783897 0.518699 0.594632 0.025086 0.015347 0.075933
0.070992 0.108697 3.397035 3.403156 0.263197 0.318682 0.037705 0.006121 0.055485
-0.057616 -0.097815 -0.523847 -0.534740 -0.769272 -0.765330 0.040199 0.010893 0.003942
-2.915920 -2.932900 -0.310144 -0.324856 0.267037 0.227574 0.016981 0.014712 0.039463
0.914308 0.898421 0.695935 0.711336 -0.593327 -0.579441 0.015888 0.015402 0.013886
-1.306946 -1.298821 1.304360 1.325352 -0.310813 -0.299787 0.008124 0.020992 0.011026
2.461070 2.447579 -0.179505 -0.111685 1.952800 1.962637 0.013491 0.067820 0.009836
-0.813256 -0.848779 0.943107 0.973347 0.714098 0.786619 0.035522 0.030240 0.072522
-0.670797 -0.676620 -0.097796 -0.070269 -2.998890 -2.913036 0.005824 0.027528 0.085854
-0.174727 -0.123193 -1.845188 -1.848617 -0.725886 -0.685678 0.051535 0.003429 0.040208
-1.368841 -1.355344 -0.636221 -0.639652 0.838100 0.823678 0.013497 0.003431 0.014422
1.505416 1.470248 1.455675 1.413067 0.132852 0.168221 0.035168 0.042609 0.035369
0.051290 0.058012 -0.493684 -0.469434 0.558740 0.556646 0.006722 0.024249 0.002093
0.234258 0.232530 -0.734219 -0.738803 0.246164 0.260028 0.001728 0.004584 0.013863
-1.772756 -1.806825 0.109418 0.053307 -2.467624 -2.458271 0.034069 0.056111 0.009354
0.682155 0.725635 2.621054 2.579918 -0.164829 -0.142035 0.043480 0.041136 0.022794
1.120412 1.022400 1.560844 1.543792 -0.067233 -0.051557 0.098013 0.017052 0.015676
-0.127179 -0.166064 -0.345847 -0.281576 0.689795 0.653739 0.038885 0.064271 0.036055
-0.440477 -0.510099 -0.146334 -0.167553 -0.264005 -0.293206 0.069622 0.021219 0.029201
0.006370 0.072139 0.261926 0.269890 -0.524549 -0.527605 0.065769 0.007964 0.003057
1.932133 1.896511 0.554728 0.523624 -0.071443 -0.043542 0.035623 0.031104 0.027901
2.062044 2.074146 -1.109822 -1.094490 0.315677 0.304528 0.012102 0.015332 0.011149
0.734223 0.753469 -0.446402 -0.477908 -0.813076 -0.764190 0.019246 0.031506 0.048886
-0.677258 -0.693404 -0.402503 -0.423024 -0.231505 -0.260462 0.016147 0.020521 0.028956
-0.400754 -0.361341 0.216638 0.209236 -0.580002 -0.600627 0.039413 0.007402 0.020625
-0.010176 -0.029179 -0.160318 -0.096754 0.241621 0.227383 0.019003 0.063563 0.014239
1.291281 1.322301 0.232783 0.185967 -0.690254 -0.610798 0.031020 0.046816 0.079456
-0.849001 -0.807285 0.210983 0.253901 -0.639887 -0.583611 0.041716 0.042918 0.056276
2.239202 2.234250 1.546507 1.544151 0.297567 0.182232 0.004952 0.002356 0.115335
0.266238 0.227404 -0.630270 -0.632310 -0.408178 -0.384896 0.038834 0.002040 0.023282
0.738041 0.739532 -0.101943 -0.048994 -1.270747 -1.273384 0.001492 0.052949 0.002637
0.027279 0.010090 0.771996 0.737828 1.352726 1.412299 0.017189 0.034168 0.059573
0.575608 0.594788 -0.325420 -0.332518 -0.451076 -0.437214 0.019181 0.007098 0.013862
-0.630386 -0.684857 0.789700 0.791912 -0.039406 0.035103 0.054471 0.002212 0.074509
-0.874561 -0.900218 -0.147632 -0.123407 1.111816 1.113169 0.025657 0.024224 0.001353
-0.059141 0.036632 -0.776783 -0.802661 0.487622 0.495434 0.095773 0.025879 0.007812
0.849651 0.903480 -1.339527 -1.381065 -0.159260 -0.145910 0.053829 0.041538 0.013350
-0.755575 -0.699257 1.304460 1.288304 0.234041 0.281911 0.056317 0.016156 0.047870
0.063762 0.032326 -1.688515 -1.729398 0.534760 0.462580 0.031435 0.040883 0.072180
-1.242610 -1.232254 0.430014 0.362367 0.229897 0.202653 0.010356 0.067647 0.027244
-1.490424 -1.519620 -0.502065 -0.484104 -0.990288 -1.030421 0.029196 0.017961 0.040132
-0.891435 -0.902972 -1.324646 -1.308720 -0.096083 -0.089902 0.011537 0.015926 0.006181
0.304780 0.320352 -1.247364 -1.181368 1.448317 1.461788 0.015572 0.065996 0.013471
-1.037033 -1.061330 1.304410 1.347887 0.424165 0.377371 0.024298 0.043476 0.046795
0.885960 0.881254 -1.003996 -0.970613 2.128777 2.165443 0.004707 0.033383 0.036666
0.192522 0.204680 -1.478008 -1.443578 1.426487 1.375328 0.012158 0.034430 0.051159
1.293986 1.202350 1.772892 1.839858 -0.669502 -0.708819 0.091636 0.066966 0.039318
-0.447220 -0.506614 2.149791 2.121768 -0.713399 -0.628722 0.059394 0.028023 0.084677
0.221218 0.201435 0.896110 0.862881 -0.388317 -0.421862 0.019783 0.033229 0.033545
-0.156668 -0.097296 -0.059357 -0.000694 0.620085 0.530890 0.059372 0.058663 0.089195
1.858404 1.890319 2.185940 2.168385 0.366707 0.167087 0.031915 0.017556 0.199620
-0.874117 -0.861608 0.658588 0.719907 -0.573142 -0.609170 0.012509 0.061319 0.036028
-0.724753 -0.629489 -0.068529 0.016329 0.479711 0.449524 0.095263 0.084858 0.030187
0.448277 0.494778 -0.246979 -0.248483 -0.504392 -0.502123 0.046501 0.001504 0.002269
-0.043340 -0.081682 -0.556723 -0.628917 1.033017 1.050984 0.038341 0.072194 0.017967
0.096462 0.055686 0.452740 0.442526 0.464263 0.462153 0.040775 0.010214 0.002109
0.389448 0.422632 -0.767600 -0.797846 0.357645 0.427360 0.033185 0.030246 0.069715
-0.990263 -0.970187 -0.540686 -0.597943 0.425291 0.370462 0.020077 0.057257 0.054829
-0.238050 -0.226576 -0.900500 -0.902338 0.397806 0.398334 0.011474 0.001838 0.000528
-0.222798 -0.215991 1.469830 1.458832 -0.470125 -0.469366 0.006807 0.010998 0.000758
0.427042 0.408710 0.067670 0.089073 -0.029827 -0.056703 0.018332 0.021403 0.026877
0.581566 0.535170 -1.780164 -1.759009 0.820577 0.832351 0.046396 0.021155 0.011774
0.524926 0.502906 0.265327 0.293335 0.239516 0.219473 0.022019 0.028008 0.020043
-1.728322 -1.832720 0.035244 0.069515 1.228344 1.225806 0.104398 0.034271 0.002538
0.753863 0.833827 -0.966933 -0.950328 1.588330 1.531431 0.079963 0.016604 0.056899
0.463423 0.494039 0.738210 0.664229 -0.839831 -0.800694 0.030616 0.073981 0.039137
2.349398 2.312026 -0.660602 -0.651357 -0.857498 -0.813390 0.037372 0.009244 0.044109
0.411133 0.409660 -0.364367 -0.450579 0.001184 0.045200 0.001473 0.086212 0.044015
0.553835 0.550092 0.158815 0.211572 1.409136 1.412610 0.003744 0.052757 0.003474
-0.371321 -0.422058 0.702089 0.677947 -0.301875 -0.371224 0.050737 0.024142 0.069349
-1.012363 -0.962906 0.804234 0.809405 -0.581598 -0.547195 0.049457 0.005171 0.034403
0.660037 0.631300 -1.615746 -1.533078 -1.465510 -1.499319 0.028738 0.082669 0.033809
-1.698321 -1.642070 2.748924 2.759008 -0.473384 -0.506293 0.056251 0.010084 0.032909
-1.592220 -1.578503 -1.274472 -1.177246 -1.960882 -1.942948 0.013718 0.097226 0.017935
0.947839 1.021731 -0.362438 -0.308196 -0.172414 -0.193456 0.073893 0.054242 0.021043
0.343636 0.336390 0.528822 0.513077 1.430146 1.466074 0.007246 0.015745 0.035927
-0.675310 -0.610206 -0.284119 -0.280753 -0.846552 -0.849998 0.065105 0.003365 0.003447
-0.567388 -0.573500 -0.855121 -0.811941 -2.355129 -2.323157 0.006113 0.043181 0.031972
-0.326434 -0.321906 -0.282407 -0.249970 -0.571484 -0.561298 0.004528 0.032437 0.010186
-1.177869 -1.205402 0.181283 0.100821 -0.640729 -0.647111 0.027533 0.080463 0.006382
0.817178 0.782924 0.236647 0.192763 0.200026 0.240975 0.034254 0.043884 0.040948
0.051271 0.018764 -0.444191 -0.427614 -0.329731 -0.329185 0.032507 0.016577 0.000546
0.508066 0.454399 1.473041 1.443182 -1.139101 -1.188772 0.053666 0.029858 0.049671
2.161495 2.090398 0.272507 0.345104 0.430818 0.546221 0.071096 0.072598 0.115403
-0.060616 -0.044736 -0.557923 -0.582022 0.047882 0.098260 0.015881 0.024099 0.050378
0.270525 0.310274 0.503565 0.509719 -1.093987 -1.090083 0.039749 0.006153 0.003905
2.050278 2.072095 -1.336052 -1.305158 -1.547287 -1.584130 0.021818 0.030893 0.036843
-0.081455 -0.119299 0.917494 0.869214 0.149811 0.050159 0.037843 0.048280 0.099652
-0.213724 -0.258155 -0.707697 -0.795710 0.392466 0.370859 0.044431 0.088013 0.021607
0.836248 0.871087 -0.057318 -0.038945 0.285331 0.332357 0.034839 0.018372 0.047026
0.011523 0.029116 -1.112329 -1.061625 0.911381 0.909284 0.017593 0.050704 0.002097
0.114956 0.102295 0.036311 -0.009236 -1.723019 -1.767545 0.012661 0.045547 0.044525
-0.223402 -0.257953 -0.318525 -0.256132 0.648915 0.570187 0.034551 0.062394 0.078728
1.469340 1.494352 1.405479 1.435477 0.981683 0.973656 0.025012 0.029998 0.008027
0.712152 0.721385 -0.471089 -0.538761 1.416674 1.449288 0.009233 0.067672 0.032614
-2.542906 -2.465165 0.138490 0.149563 -0.241160 -0.289483 0.077742 0.011073 0.048324
-0.256592 -0.278564 1.116487 1.201274 -2.495015 -2.533614 0.021972 0.084787 0.038599
0.996485 1.017479 0.507089 0.466335 -0.513756 -0.505882 0.020994 0.040754 0.007873
0.057958 0.031948 1.063940 1.037301 0.148649 0.131010 0.026011 0.026638 0.017639
-0.971255 -0.952735 0.574120 0.544301 0.086212 0.035441 0.018520 0.029819 0.050772
-0.192760 -0.149234 1.492693 1.495942 2.046300 2.010106 0.043526 0.003248 0.036194
0.291487 0.336021 1.214725 1.194327 0.680126 0.713323 0.044533 0.020397 0.033198
-0.914557 -0.941403 0.765662 0.769076 -2.125427 -2.122844 0.026846 0.003414 0.002583
1.170071 1.201991 -0.080472 -0.088654 1.253981 1.260350 0.031920 0.008183 0.006369
1.764573 1.777620 -0.692710 -0.687800 -0.611823 -0.613542 0.013047 0.004910 0.001719
-0.790778 -0.745806 -1.422733 -1.421314 -1.554003 -1.607846 0.044973 0.001419 0.053843
-0.274755 -0.281206 2.496107 2.529316 1.947621 1.917782 0.006451 0.033209 0.029838
-0.052841 -0.025348 1.549102 1.517818 0.002599 0.071237 0.027493 0.031283 0.068638
1.070928 1.052736 -0.722322 -0.713235 0.433663 0.408042 0.018192 0.009087 0.025621
0.955562 0.956260 0.473460 0.470014 -1.125653 -1.177512 0.000697 0.003447 0.051858
-0.185537 -0.130274 0.112902 0.152563 -0.026199 -0.012368 0.055263 0.039661 0.013831
-2.160764 -2.100177 -0.284706 -0.298859 -0.311051 -0.298054 0.060587 0.014153 0.012997
0.544620 0.481375 3.549653 3.512848 -0.720932 -0.726693 0.063245 0.036805 0.005761
-1.080680 -1.128046 -0.908695 -0.920866 -1.393834 -1.377596 0.047366 0.012171 0.016238
0.602312 0.613943 -0.711422 -0.745978 -0.593875 -0.567190 0.011631 0.034556 0.026685
1.021045 1.068146 1.263767 1.205818 0.141208 0.184067 0.047102 0.057950 0.042859
0.515708 0.527774 -0.025002 -0.024773 0.179763 0.164354 0.012066 0.000229 0.015409
-0.785301 -0.729228 -0.082753 -0.038809 -0.246516 -0.216029 0.056073 0.043944 0.030486
0.113940 0.114087 -1.522855 -1.509340 0.111720 0.224678 0.000148 0.013515 0.112958
1.403613 1.418987 -0.005225 -0.026127 0.826148 0.848950 0.015374 0.020902 0.022802
-0.706419 -0.685153 -0.462481 -0.449955 -0.977179 -0.916414 0.021266 0.012526 0.060765
0.158611 0.101120 1.408527 1.478527 0.983877 0.982050 0.057491 0.070001 0.001827
1.460009 1.430455 -2.221691 -2.207345 -2.476443 -2.456079 0.029554 0.014346 0.020364
0.591549 0.506742 -0.870054 -0.838840 -0.289360 -0.248999 0.084807 0.031214 0.040360
0.111956 0.136204 0.008231 -0.005398 -1.994206 -1.919742 0.024248 0.013629 0.074464
0.800550 0.861367 1.572786 1.543487 -0.060575 -0.046467 0.060817 0.029298 0.014108
0.260577 0.228651 -1.266670 -1.346548 -1.102370 -1.091594 0.031926 0.079878 0.010776
0.844116 0.857372 0.106991 0.121810 -1.048879 -0.976258 0.013256 0.014819 0.072621
-1.263231 -1.220770 1.116297 1.058910 0.168034 0.160712 0.042461 0.057387 0.007321
-1.722920 -1.714606 0.435140 0.529184 -0.423481 -0.427889 0.008314 0.094044 0.004408
-1.018435 -0.933679 1.524287 1.585590 -1.591348 -1.466769 0.084756 0.061303 0.124580
