atom_id_ref,layer,component,ΔBEC_xx,x,y,ΔBEC_xy,ΔBEC_xz,ΔBEC_yx,ΔBEC_yy,ΔBEC_yz,ΔBEC_zx,ΔBEC_zy,ΔBEC_zz
28941,A,xx,-0.20553,25.0442,148.339,,,,,,,,
29409,A,xx,-0.2126999999999999,28.8971,144.486,,,,,,,,
29421,A,xx,0.698,28.8971,148.339,,,,,,,,
29889,A,xx,0.68899,32.7501,144.486,,,,,,,,
29901,A,xx,-0.2094999999999998,32.7501,148.339,,,,,,,,
30369,A,xx,-0.21663999999999994,36.603,144.486,,,,,,,,
30381,A,xx,0.6926399999999999,36.603,148.339,,,,,,,,
28473,A,xx,-0.21290999999999993,21.1912,152.191,,,,,,,,
28953,A,xx,0.6999200000000001,25.0442,152.191,,,,,,,,
29433,A,xx,-0.2162799999999998,28.8971,152.191,,,,,,,,
29913,A,xx,0.6972,32.7501,152.191,,,,,,,,
30393,A,xx,-0.21762999999999977,36.603,152.191,,,,,,,,
30405,A,xx,-0.30261999999999967,40.456,1.92647,,,,,,,,
30885,A,xx,0.1917200000000001,44.3089,1.92647,,,,,,,,
31365,A,xx,-0.3297699999999999,48.1619,1.92647,,,,,,,,
31845,A,xx,-0.10431999999999997,52.0148,1.92647,,,,,,,,
32325,A,xx,-0.08363999999999994,55.8678,1.92647,,,,,,,,
30417,A,xx,0.73279,40.456,5.77942,,,,,,,,
30429,A,xx,-0.20821999999999985,40.456,9.63237,,,,,,,,
30897,A,xx,-0.28952,44.3089,5.77942,,,,,,,,
30909,A,xx,0.6531700000000003,44.3089,9.63237,,,,,,,,
31377,A,xx,0.7016200000000001,48.1619,5.77942,,,,,,,,
31389,A,xx,-0.2984,48.1619,9.63237,,,,,,,,
31857,A,xx,-0.11764999999999981,52.0148,5.77942,,,,,,,,
31869,A,xx,0.5183200000000001,52.0148,9.63237,,,,,,,,
32337,A,xx,0.6037400000000002,55.8678,5.77942,,,,,,,,
32349,A,xx,-0.20492,55.8678,9.63237,,,,,,,,
30441,A,xx,0.6954400000000001,40.456,13.4853,,,,,,,,
30921,A,xx,-0.19548999999999994,44.3089,13.4853,,,,,,,,
31401,A,xx,0.67482,48.1619,13.4853,,,,,,,,
31881,A,xx,-0.05547000000000013,52.0148,13.4853,,,,,,,,
32361,A,xx,0.67632,55.8678,13.4853,,,,,,,,
30453,A,xx,-0.1995800000000001,40.456,17.3383,,,,,,,,
30933,A,xx,0.6857700000000002,44.3089,17.3383,,,,,,,,
31413,A,xx,-0.29769999999999985,48.1619,17.3383,,,,,,,,
31893,A,xx,0.5558900000000002,52.0148,17.3383,,,,,,,,
32373,A,xx,-0.21111999999999975,55.8678,17.3383,,,,,,,,
30465,A,xx,0.6879500000000003,40.456,21.1912,,,,,,,,
30945,A,xx,-0.19297999999999993,44.3089,21.1912,,,,,,,,
31425,A,xx,0.6674700000000002,48.1619,21.1912,,,,,,,,
31905,A,xx,-0.05332999999999988,52.0148,21.1912,,,,,,,,
32385,A,xx,0.6853700000000003,55.8678,21.1912,,,,,,,,
30477,A,xx,-0.19613999999999976,40.456,25.0442,,,,,,,,
30957,A,xx,0.6901299999999999,44.3089,25.0442,,,,,,,,
31437,A,xx,-0.2926599999999997,48.1619,25.0442,,,,,,,,
31917,A,xx,0.5701100000000001,52.0148,25.0442,,,,,,,,
32397,A,xx,-0.21289999999999987,55.8678,25.0442,,,,,,,,
30489,A,xx,0.69069,40.456,28.8971,,,,,,,,
30501,A,xx,-0.18974000000000002,40.456,32.7501,,,,,,,,
30969,A,xx,-0.18977999999999984,44.3089,28.8971,,,,,,,,
30981,A,xx,0.6974800000000001,44.3089,32.7501,,,,,,,,
31449,A,xx,0.67103,48.1619,28.8971,,,,,,,,
31461,A,xx,-0.2875399999999999,48.1619,32.7501,,,,,,,,
31929,A,xx,-0.046860000000000124,52.0148,28.8971,,,,,,,,
31941,A,xx,0.5784700000000003,52.0148,32.7501,,,,,,,,
32409,A,xx,0.6917200000000001,55.8678,28.8971,,,,,,,,
32421,A,xx,-0.20646999999999993,55.8678,32.7501,,,,,,,,
30513,A,xx,0.6966000000000001,40.456,36.603,,,,,,,,
30993,A,xx,-0.1855199999999999,44.3089,36.603,,,,,,,,
31473,A,xx,0.6775099999999998,48.1619,36.603,,,,,,,,
31953,A,xx,-0.028939999999999966,52.0148,36.603,,,,,,,,
32433,A,xx,0.7004700000000001,55.8678,36.603,,,,,,,,
30525,A,xx,-0.18577999999999983,40.456,40.456,,,,,,,,
31005,A,xx,0.7043600000000003,44.3089,40.456,,,,,,,,
31485,A,xx,-0.2822399999999998,48.1619,40.456,,,,,,,,
31965,A,xx,0.6055200000000003,52.0148,40.456,,,,,,,,
32445,A,xx,-0.18811,55.8678,40.456,,,,,,,,
30537,A,xx,0.6955200000000001,40.456,44.3089,,,,,,,,
30549,A,xx,-0.21177,40.456,48.1619,,,,,,,,
31017,A,xx,-0.18419000000000008,44.3089,44.3089,,,,,,,,
31029,A,xx,0.72716,44.3089,48.1619,,,,,,,,
31497,A,xx,0.6915400000000003,48.1619,44.3089,,,,,,,,
31509,A,xx,-0.27848000000000006,48.1619,48.1619,,,,,,,,
31977,A,xx,0.028810000000000002,52.0148,44.3089,,,,,,,,
31989,A,xx,0.7600000000000002,52.0148,48.1619,,,,,,,,
32457,A,xx,0.6909900000000002,55.8678,44.3089,,,,,,,,
32469,A,xx,-0.22329,55.8678,48.1619,,,,,,,,
30561,A,xx,0.30988000000000016,40.456,52.0148,,,,,,,,
31041,A,xx,-0.3466899999999997,44.3089,52.0148,,,,,,,,
31521,A,xx,0.1236299999999999,48.1619,52.0148,,,,,,,,
32001,A,xx,-0.11837999999999971,52.0148,52.0148,,,,,,,,
32481,A,xx,0.18306999999999984,55.8678,52.0148,,,,,,,,
30573,A,xx,-0.29205999999999976,40.456,55.8678,,,,,,,,
31053,A,xx,0.8033300000000003,44.3089,55.8678,,,,,,,,
31533,A,xx,-0.14429999999999987,48.1619,55.8678,,,,,,,,
32013,A,xx,0.7706300000000001,52.0148,55.8678,,,,,,,,
32493,A,xx,-0.28379999999999983,55.8678,55.8678,,,,,,,,
30585,A,xx,0.67781,40.456,59.7207,,,,,,,,
31065,A,xx,-0.18448999999999982,44.3089,59.7207,,,,,,,,
31545,A,xx,0.6916199999999999,48.1619,59.7207,,,,,,,,
32025,A,xx,0.01977999999999991,52.0148,59.7207,,,,,,,,
32505,A,xx,0.70065,55.8678,59.7207,,,,,,,,
30597,A,xx,-0.19830000000000014,40.456,63.5737,,,,,,,,
31077,A,xx,0.7214499999999999,44.3089,63.5737,,,,,,,,
31557,A,xx,-0.21033999999999997,48.1619,63.5737,,,,,,,,
32037,A,xx,0.6105200000000002,52.0148,63.5737,,,,,,,,
32517,A,xx,-0.26969999999999983,55.8678,63.5737,,,,,,,,
30609,A,xx,0.7097700000000002,40.456,67.4266,,,,,,,,
30621,A,xx,-0.2984,40.456,71.2796,,,,,,,,
31089,A,xx,-0.20897999999999994,44.3089,67.4266,,,,,,,,
31101,A,xx,0.32040999999999986,44.3089,71.2796,,,,,,,,
31569,A,xx,0.7194000000000003,48.1619,67.4266,,,,,,,,
31581,A,xx,-0.29563000000000006,48.1619,71.2796,,,,,,,,
32049,A,xx,-0.09379999999999988,52.0148,67.4266,,,,,,,,
32061,A,xx,0.13402000000000003,52.0148,71.2796,,,,,,,,
32529,A,xx,0.6936599999999999,55.8678,67.4266,,,,,,,,
32541,A,xx,-0.08782999999999985,55.8678,71.2796,,,,,,,,
30633,A,xx,0.7057800000000003,40.456,75.1325,,,,,,,,
31113,A,xx,-0.2940299999999998,44.3089,75.1325,,,,,,,,
31593,A,xx,0.6985900000000003,48.1619,75.1325,,,,,,,,
32073,A,xx,-0.2997399999999999,52.0148,75.1325,,,,,,,,
32553,A,xx,0.63971,55.8678,75.1325,,,,,,,,
30645,A,xx,-0.20465,40.456,78.9855,,,,,,,,
31125,A,xx,0.64575,44.3089,78.9855,,,,,,,,
31605,A,xx,-0.20509999999999984,48.1619,78.9855,,,,,,,,
32085,A,xx,0.6296400000000002,52.0148,78.9855,,,,,,,,
32565,A,xx,-0.06570000000000009,55.8678,78.9855,,,,,,,,
30657,A,xx,0.6956199999999999,40.456,82.8384,,,,,,,,
31137,A,xx,-0.20407999999999982,44.3089,82.8384,,,,,,,,
31617,A,xx,0.6934300000000002,48.1619,82.8384,,,,,,,,
32097,A,xx,-0.28000999999999987,52.0148,82.8384,,,,,,,,
32577,A,xx,0.5905499999999999,55.8678,82.8384,,,,,,,,
30669,A,xx,-0.19069000000000003,40.456,86.6914,,,,,,,,
30681,A,xx,0.6908500000000002,40.456,90.5443,,,,,,,,
31149,A,xx,0.68025,44.3089,86.6914,,,,,,,,
31161,A,xx,-0.20135999999999976,44.3089,90.5443,,,,,,,,
31629,A,xx,-0.19781999999999966,48.1619,86.6914,,,,,,,,
31641,A,xx,0.6892,48.1619,90.5443,,,,,,,,
32109,A,xx,0.6626799999999999,52.0148,86.6914,,,,,,,,
32121,A,xx,-0.29007000000000005,52.0148,90.5443,,,,,,,,
32589,A,xx,-0.05516999999999994,55.8678,86.6914,,,,,,,,
32601,A,xx,0.57341,55.8678,90.5443,,,,,,,,
30693,A,xx,-0.18552999999999997,40.456,94.3973,,,,,,,,
31173,A,xx,0.6877599999999999,44.3089,94.3973,,,,,,,,
31653,A,xx,-0.1956199999999999,48.1619,94.3973,,,,,,,,
32133,A,xx,0.6654900000000001,52.0148,94.3973,,,,,,,,
32613,A,xx,-0.0489799999999998,55.8678,94.3973,,,,,,,,
30705,A,xx,0.6951,40.456,98.2502,,,,,,,,
31185,A,xx,-0.1938200000000001,44.3089,98.2502,,,,,,,,
31665,A,xx,0.6934,48.1619,98.2502,,,,,,,,
32145,A,xx,-0.28805000000000014,52.0148,98.2502,,,,,,,,
32625,A,xx,0.5714100000000002,55.8678,98.2502,,,,,,,,
30717,A,xx,-0.17859999999999987,40.456,102.103,,,,,,,,
31197,A,xx,0.6941700000000002,44.3089,102.103,,,,,,,,
31677,A,xx,-0.1856,48.1619,102.103,,,,,,,,
32157,A,xx,0.6719600000000003,52.0148,102.103,,,,,,,,
32637,A,xx,-0.04752000000000001,55.8678,102.103,,,,,,,,
30729,A,xx,0.7013199999999999,40.456,105.956,,,,,,,,
30741,A,xx,-0.16679999999999984,40.456,109.809,,,,,,,,
31209,A,xx,-0.1841999999999997,44.3089,105.956,,,,,,,,
31221,A,xx,0.7023899999999998,44.3089,109.809,,,,,,,,
31689,A,xx,0.7008300000000003,48.1619,105.956,,,,,,,,
31701,A,xx,-0.17401,48.1619,109.809,,,,,,,,
32169,A,xx,-0.2776799999999997,52.0148,105.956,,,,,,,,
32181,A,xx,0.6799300000000001,52.0148,109.809,,,,,,,,
32649,A,xx,0.57402,55.8678,105.956,,,,,,,,
32661,A,xx,-0.04779,55.8678,109.809,,,,,,,,
30753,A,xx,0.7105700000000001,40.456,113.662,,,,,,,,
31233,A,xx,-0.16818,44.3089,113.662,,,,,,,,
31713,A,xx,0.7109399999999999,48.1619,113.662,,,,,,,,
32193,A,xx,-0.2593399999999999,52.0148,113.662,,,,,,,,
32673,A,xx,0.5879600000000003,55.8678,113.662,,,,,,,,
30765,A,xx,-0.14975999999999967,40.456,117.515,,,,,,,,
31245,A,xx,0.7200200000000003,44.3089,117.515,,,,,,,,
31725,A,xx,-0.14732999999999974,48.1619,117.515,,,,,,,,
32205,A,xx,0.70824,52.0148,117.515,,,,,,,,
32685,A,xx,-0.05866999999999978,55.8678,117.515,,,,,,,,
30777,A,xx,0.72092,40.456,121.368,,,,,,,,
31257,A,xx,-0.12959999999999994,44.3089,121.368,,,,,,,,
31737,A,xx,0.7415700000000003,48.1619,121.368,,,,,,,,
32217,A,xx,-0.15266000000000002,52.0148,121.368,,,,,,,,
32697,A,xx,0.65048,55.8678,121.368,,,,,,,,
30789,A,xx,-0.1535099999999998,40.456,125.221,,,,,,,,
30801,A,xx,0.37294000000000027,40.456,129.074,,,,,,,,
31269,A,xx,0.7822800000000001,44.3089,125.221,,,,,,,,
31281,A,xx,-0.26542999999999983,44.3089,129.074,,,,,,,,
31749,A,xx,-0.059229999999999894,48.1619,125.221,,,,,,,,
31761,A,xx,0.15293,48.1619,129.074,,,,,,,,
32229,A,xx,0.5793699999999999,52.0148,125.221,,,,,,,,
32241,A,xx,0.050370000000000026,52.0148,129.074,,,,,,,,
32709,A,xx,-0.22612999999999994,55.8678,125.221,,,,,,,,
32721,A,xx,0.56393,55.8678,129.074,,,,,,,,
30813,A,xx,-0.3071999999999999,40.456,132.927,,,,,,,,
31293,A,xx,0.7432799999999999,44.3089,132.927,,,,,,,,
31773,A,xx,-0.0806899999999997,48.1619,132.927,,,,,,,,
32253,A,xx,0.7859799999999999,52.0148,132.927,,,,,,,,
32733,A,xx,-0.10658999999999974,55.8678,132.927,,,,,,,,
30825,A,xx,0.65875,40.456,136.78,,,,,,,,
31305,A,xx,-0.24621000000000004,44.3089,136.78,,,,,,,,
31785,A,xx,0.6069200000000001,48.1619,136.78,,,,,,,,
32265,A,xx,-0.22474999999999978,52.0148,136.78,,,,,,,,
32745,A,xx,0.7119,55.8678,136.78,,,,,,,,
30837,A,xx,-0.22154000000000007,40.456,140.633,,,,,,,,
31317,A,xx,0.6826700000000003,44.3089,140.633,,,,,,,,
31797,A,xx,-0.049659999999999815,48.1619,140.633,,,,,,,,
32277,A,xx,0.6993900000000002,52.0148,140.633,,,,,,,,
32757,A,xx,-0.17271999999999998,55.8678,140.633,,,,,,,,
30849,A,xx,0.67971,40.456,144.486,,,,,,,,
30861,A,xx,-0.2134299999999998,40.456,148.339,,,,,,,,
31329,A,xx,-0.22658999999999985,44.3089,144.486,,,,,,,,
31341,A,xx,0.67103,44.3089,148.339,,,,,,,,
31809,A,xx,0.5511400000000002,48.1619,144.486,,,,,,,,
31821,A,xx,-0.08509999999999973,48.1619,148.339,,,,,,,,
32289,A,xx,-0.2825599999999997,52.0148,144.486,,,,,,,,
32301,A,xx,0.7089099999999999,52.0148,148.339,,,,,,,,
32769,A,xx,0.6521300000000001,55.8678,144.486,,,,,,,,
32781,A,xx,-0.2982999999999998,55.8678,148.339,,,,,,,,
30873,A,xx,0.6906699999999999,40.456,152.191,,,,,,,,
31353,A,xx,-0.20398000000000005,44.3089,152.191,,,,,,,,
31833,A,xx,0.5527299999999999,48.1619,152.191,,,,,,,,
32313,A,xx,-0.04217000000000004,52.0148,152.191,,,,,,,,
32793,A,xx,0.1778599999999999,55.8678,152.191,,,,,,,,
32805,A,xx,0.66886,59.7207,1.92647,,,,,,,,
33285,A,xx,-0.2072799999999999,63.5737,1.92647,,,,,,,,
33765,A,xx,0.71279,67.4266,1.92647,,,,,,,,
34245,A,xx,-0.20496999999999987,71.2796,1.92647,,,,,,,,
34725,A,xx,0.7154000000000003,75.1325,1.92647,,,,,,,,
32817,A,xx,-0.21333000000000002,59.7207,5.77942,,,,,,,,
32829,A,xx,0.6902900000000001,59.7207,9.63237,,,,,,,,
33297,A,xx,0.6995100000000001,63.5737,5.77942,,,,,,,,
33309,A,xx,-0.20420999999999978,63.5737,9.63237,,,,,,,,
33777,A,xx,-0.19703999999999988,67.4266,5.77942,,,,,,,,
33789,A,xx,0.7087699999999999,67.4266,9.63237,,,,,,,,
34257,A,xx,0.7093500000000001,71.2796,5.77942,,,,,,,,
34269,A,xx,-0.19684999999999997,71.2796,9.63237,,,,,,,,
34737,A,xx,-0.19315999999999978,75.1325,5.77942,,,,,,,,
34749,A,xx,0.7131799999999999,75.1325,9.63237,,,,,,,,
32841,A,xx,-0.20250000000000012,59.7207,13.4853,,,,,,,,
33321,A,xx,0.70472,63.5737,13.4853,,,,,,,,
33801,A,xx,-0.19672,67.4266,13.4853,,,,,,,,
34281,A,xx,0.71122,71.2796,13.4853,,,,,,,,
34761,A,xx,-0.1938200000000001,75.1325,13.4853,,,,,,,,
32853,A,xx,0.70391,59.7207,17.3383,,,,,,,,
33333,A,xx,-0.19579000000000013,63.5737,17.3383,,,,,,,,
33813,A,xx,0.7101100000000002,67.4266,17.3383,,,,,,,,
34293,A,xx,-0.19141999999999992,71.2796,17.3383,,,,,,,,
34773,A,xx,0.71204,75.1325,17.3383,,,,,,,,
32865,A,xx,-0.19491000000000014,59.7207,21.1912,,,,,,,,
33345,A,xx,0.7111200000000002,63.5737,21.1912,,,,,,,,
33825,A,xx,-0.19118000000000013,67.4266,21.1912,,,,,,,,
34305,A,xx,0.7114000000000003,71.2796,21.1912,,,,,,,,
34785,A,xx,-0.19118000000000013,75.1325,21.1912,,,,,,,,
32877,A,xx,0.7124000000000001,59.7207,25.0442,,,,,,,,
33357,A,xx,-0.18813999999999975,63.5737,25.0442,,,,,,,,
33837,A,xx,0.7134300000000002,67.4266,25.0442,,,,,,,,
34317,A,xx,-0.18877999999999995,71.2796,25.0442,,,,,,,,
34797,A,xx,0.7113100000000001,75.1325,25.0442,,,,,,,,
32889,A,xx,-0.19101999999999997,59.7207,28.8971,,,,,,,,
32901,A,xx,0.7189200000000002,59.7207,32.7501,,,,,,,,
33369,A,xx,0.7155100000000001,63.5737,28.8971,,,,,,,,
33381,A,xx,-0.18413000000000013,63.5737,32.7501,,,,,,,,
33849,A,xx,-0.18342999999999998,67.4266,28.8971,,,,,,,,
33861,A,xx,0.7190600000000003,67.4266,32.7501,,,,,,,,
34329,A,xx,0.7137100000000003,71.2796,28.8971,,,,,,,,
34341,A,xx,-0.18378000000000005,71.2796,32.7501,,,,,,,,
34809,A,xx,-0.18710000000000004,75.1325,28.8971,,,,,,,,
34821,A,xx,0.7144400000000002,75.1325,32.7501,,,,,,,,
32913,A,xx,-0.18070999999999993,59.7207,36.603,,,,,,,,
33393,A,xx,0.7188400000000001,63.5737,36.603,,,,,,,,
33873,A,xx,-0.18100000000000005,67.4266,36.603,,,,,,,,
34353,A,xx,0.7120800000000003,71.2796,36.603,,,,,,,,
34833,A,xx,-0.18852000000000002,75.1325,36.603,,,,,,,,
32925,A,xx,0.7416499999999999,59.7207,40.456,,,,,,,,
33405,A,xx,-0.17747000000000002,63.5737,40.456,,,,,,,,
33885,A,xx,0.7306699999999999,67.4266,40.456,,,,,,,,
34365,A,xx,-0.19052999999999987,71.2796,40.456,,,,,,,,
34845,A,xx,0.7232699999999999,75.1325,40.456,,,,,,,,
32937,A,xx,-0.16564999999999985,59.7207,44.3089,,,,,,,,
32949,A,xx,0.8131300000000001,59.7207,48.1619,,,,,,,,
33417,A,xx,0.6903700000000002,63.5737,44.3089,,,,,,,,
33429,A,xx,-0.2780299999999998,63.5737,48.1619,,,,,,,,
33897,A,xx,-0.19446999999999992,67.4266,44.3089,,,,,,,,
33909,A,xx,0.7797499999999999,67.4266,48.1619,,,,,,,,
34377,A,xx,0.6785900000000002,71.2796,44.3089,,,,,,,,
34389,A,xx,-0.2928299999999999,71.2796,48.1619,,,,,,,,
34857,A,xx,-0.20337000000000005,75.1325,44.3089,,,,,,,,
34869,A,xx,0.76966,75.1325,48.1619,,,,,,,,
32961,A,xx,-0.3214600000000001,59.7207,52.0148,,,,,,,,
33441,A,xx,0.29064000000000023,63.5737,52.0148,,,,,,,,
33921,A,xx,-0.3200799999999999,67.4266,52.0148,,,,,,,,
34401,A,xx,0.30737000000000014,71.2796,52.0148,,,,,,,,
34881,A,xx,-0.31793000000000005,75.1325,52.0148,,,,,,,,
32973,A,xx,0.7095500000000001,59.7207,55.8678,,,,,,,,
33453,A,xx,-0.21867999999999999,63.5737,55.8678,,,,,,,,
33933,A,xx,0.69346,67.4266,55.8678,,,,,,,,
34413,A,xx,-0.2104999999999997,71.2796,55.8678,,,,,,,,
34893,A,xx,0.6921200000000001,75.1325,55.8678,,,,,,,,
32985,A,xx,-0.18766999999999978,59.7207,59.7207,,,,,,,,
33465,A,xx,0.6914799999999999,63.5737,59.7207,,,,,,,,
33945,A,xx,-0.1911299999999998,67.4266,59.7207,,,,,,,,
34425,A,xx,0.6948000000000003,71.2796,59.7207,,,,,,,,
34905,A,xx,-0.19022000000000006,75.1325,59.7207,,,,,,,,
32997,A,xx,0.6500500000000002,59.7207,63.5737,,,,,,,,
33477,A,xx,-0.21451999999999982,63.5737,63.5737,,,,,,,,
33957,A,xx,0.6542699999999999,67.4266,63.5737,,,,,,,,
34437,A,xx,-0.19813999999999998,71.2796,63.5737,,,,,,,,
34917,A,xx,0.6596800000000003,75.1325,63.5737,,,,,,,,
33009,A,xx,-0.2991299999999999,59.7207,67.4266,,,,,,,,
33021,A,xx,0.2742800000000001,59.7207,71.2796,,,,,,,,
33489,A,xx,0.69306,63.5737,67.4266,,,,,,,,
33501,A,xx,-0.29876000000000014,63.5737,71.2796,,,,,,,,
33969,A,xx,-0.29045999999999994,67.4266,67.4266,,,,,,,,
33981,A,xx,0.3413400000000002,67.4266,71.2796,,,,,,,,
34449,A,xx,0.7075500000000003,71.2796,67.4266,,,,,,,,
34461,A,xx,-0.29686999999999975,71.2796,71.2796,,,,,,,,
34929,A,xx,-0.2901799999999999,75.1325,67.4266,,,,,,,,
34941,A,xx,0.33562000000000003,75.1325,71.2796,,,,,,,,
33033,A,xx,-0.2427299999999999,59.7207,75.1325,,,,,,,,
33513,A,xx,0.7214800000000001,63.5737,75.1325,,,,,,,,
33993,A,xx,-0.2030099999999999,67.4266,75.1325,,,,,,,,
34473,A,xx,0.7188400000000001,71.2796,75.1325,,,,,,,,
34953,A,xx,-0.19989999999999997,75.1325,75.1325,,,,,,,,
33045,A,xx,0.66717,59.7207,78.9855,,,,,,,,
33525,A,xx,-0.20355999999999996,63.5737,78.9855,,,,,,,,
34005,A,xx,0.7082899999999999,67.4266,78.9855,,,,,,,,
34485,A,xx,-0.19343999999999983,71.2796,78.9855,,,,,,,,
34965,A,xx,0.7134900000000002,75.1325,78.9855,,,,,,,,
33057,A,xx,-0.22429999999999994,59.7207,82.8384,,,,,,,,
33537,A,xx,0.7099199999999999,63.5737,82.8384,,,,,,,,
34017,A,xx,-0.19728999999999974,67.4266,82.8384,,,,,,,,
34497,A,xx,0.7153200000000002,71.2796,82.8384,,,,,,,,
34977,A,xx,-0.1929400000000001,75.1325,82.8384,,,,,,,,
33069,A,xx,0.6812499999999999,59.7207,86.6914,,,,,,,,
33081,A,xx,-0.21652999999999967,59.7207,90.5443,,,,,,,,
33549,A,xx,-0.19941999999999993,63.5737,86.6914,,,,,,,,
33561,A,xx,0.7099899999999999,63.5737,90.5443,,,,,,,,
34029,A,xx,0.7089700000000003,67.4266,86.6914,,,,,,,,
34041,A,xx,-0.19125999999999976,67.4266,90.5443,,,,,,,,
34509,A,xx,-0.19194999999999984,71.2796,86.6914,,,,,,,,
34521,A,xx,0.7126900000000003,71.2796,90.5443,,,,,,,,
34989,A,xx,0.7104600000000003,75.1325,86.6914,,,,,,,,
35001,A,xx,-0.1911299999999998,75.1325,90.5443,,,,,,,,
33093,A,xx,0.6860300000000001,59.7207,94.3973,,,,,,,,
33573,A,xx,-0.19365999999999994,63.5737,94.3973,,,,,,,,
34053,A,xx,0.7122800000000002,67.4266,94.3973,,,,,,,,
34533,A,xx,-0.1889599999999998,71.2796,94.3973,,,,,,,,
35013,A,xx,0.71062,75.1325,94.3973,,,,,,,,
33105,A,xx,-0.21313000000000004,59.7207,98.2502,,,,,,,,
33585,A,xx,0.7140499999999999,63.5737,98.2502,,,,,,,,
34065,A,xx,-0.1892100000000001,67.4266,98.2502,,,,,,,,
34545,A,xx,0.71258,71.2796,98.2502,,,,,,,,
35025,A,xx,-0.1889599999999998,75.1325,98.2502,,,,,,,,
33117,A,xx,0.68723,59.7207,102.103,,,,,,,,
33597,A,xx,-0.19091999999999976,63.5737,102.103,,,,,,,,
34077,A,xx,0.7125600000000003,67.4266,102.103,,,,,,,,
34557,A,xx,-0.1889299999999996,71.2796,102.103,,,,,,,,
35037,A,xx,0.7104599999999999,75.1325,102.103,,,,,,,,
33129,A,xx,-0.21640999999999977,59.7207,105.956,,,,,,,,
33141,A,xx,0.6834000000000002,59.7207,109.809,,,,,,,,
33609,A,xx,0.7090999999999998,63.5737,105.956,,,,,,,,
33621,A,xx,-0.19682999999999984,63.5737,109.809,,,,,,,,
34089,A,xx,-0.19162999999999997,67.4266,105.956,,,,,,,,
34101,A,xx,0.7099199999999999,67.4266,109.809,,,,,,,,
34569,A,xx,0.7095800000000003,71.2796,105.956,,,,,,,,
34581,A,xx,-0.19323999999999986,71.2796,109.809,,,,,,,,
35049,A,xx,-0.18994,75.1325,105.956,,,,,,,,
35061,A,xx,0.7107399999999999,75.1325,109.809,,,,,,,,
33153,A,xx,-0.22633999999999999,59.7207,113.662,,,,,,,,
33633,A,xx,0.7002100000000002,63.5737,113.662,,,,,,,,
34113,A,xx,-0.20021999999999984,67.4266,113.662,,,,,,,,
34593,A,xx,0.70099,71.2796,113.662,,,,,,,,
35073,A,xx,-0.19611,75.1325,113.662,,,,,,,,
33165,A,xx,0.6650300000000002,59.7207,117.515,,,,,,,,
33645,A,xx,-0.2158500000000001,63.5737,117.515,,,,,,,,
34125,A,xx,0.7104600000000003,67.4266,117.515,,,,,,,,
34605,A,xx,-0.20330000000000004,71.2796,117.515,,,,,,,,
35085,A,xx,0.7149700000000001,75.1325,117.515,,,,,,,,
33177,A,xx,-0.29712999999999967,59.7207,121.368,,,,,,,,
33657,A,xx,0.6607099999999999,63.5737,121.368,,,,,,,,
34137,A,xx,-0.21632000000000007,67.4266,121.368,,,,,,,,
34617,A,xx,0.6647000000000003,71.2796,121.368,,,,,,,,
35097,A,xx,-0.21211000000000002,75.1325,121.368,,,,,,,,
33189,A,xx,0.42837000000000014,59.7207,125.221,,,,,,,,
33201,A,xx,-0.2663199999999999,59.7207,129.074,,,,,,,,
33669,A,xx,-0.3007399999999998,63.5737,125.221,,,,,,,,
33681,A,xx,0.38160000000000016,63.5737,129.074,,,,,,,,
34149,A,xx,0.7431900000000002,67.4266,125.221,,,,,,,,
34161,A,xx,-0.30684999999999985,67.4266,129.074,,,,,,,,
34629,A,xx,-0.3059599999999998,71.2796,125.221,,,,,,,,
34641,A,xx,0.33114,71.2796,129.074,,,,,,,,
35109,A,xx,0.7558099999999999,75.1325,125.221,,,,,,,,
35121,A,xx,-0.3171299999999997,75.1325,129.074,,,,,,,,
33213,A,xx,0.7627999999999999,59.7207,132.927,,,,,,,,
33693,A,xx,-0.1631100000000001,63.5737,132.927,,,,,,,,
34173,A,xx,0.7127000000000003,67.4266,132.927,,,,,,,,
34653,A,xx,-0.1992799999999999,71.2796,132.927,,,,,,,,
35133,A,xx,0.6975899999999999,75.1325,132.927,,,,,,,,
33225,A,xx,-0.15030999999999972,59.7207,136.78,,,,,,,,
33705,A,xx,0.7089500000000002,63.5737,136.78,,,,,,,,
34185,A,xx,-0.17105000000000015,67.4266,136.78,,,,,,,,
34665,A,xx,0.6890700000000001,71.2796,136.78,,,,,,,,
35145,A,xx,-0.18664999999999976,75.1325,136.78,,,,,,,,
33237,A,xx,0.7129400000000001,59.7207,140.633,,,,,,,,
33717,A,xx,-0.16686999999999985,63.5737,140.633,,,,,,,,
34197,A,xx,0.70776,67.4266,140.633,,,,,,,,
34677,A,xx,-0.17864999999999975,71.2796,140.633,,,,,,,,
35157,A,xx,0.7005699999999999,75.1325,140.633,,,,,,,,
33249,A,xx,-0.20294999999999996,59.7207,144.486,,,,,,,,
33261,A,xx,0.7215600000000002,59.7207,148.339,,,,,,,,
33729,A,xx,0.6642600000000001,63.5737,144.486,,,,,,,,
33741,A,xx,-0.2869999999999999,63.5737,148.339,,,,,,,,
34209,A,xx,-0.18986999999999998,67.4266,144.486,,,,,,,,
34221,A,xx,0.71082,67.4266,148.339,,,,,,,,
34689,A,xx,0.6597400000000002,71.2796,144.486,,,,,,,,
